location,date,variant,num_sequences,perc_sequences,num_sequences_total
United Kingdom,12/10/2020,S:677H.Robin1,,,11566
United Kingdom,12/10/2020,others,4132,35.73,11566
United Kingdom,12/10/2020,non_who,11559,99.94,11566
United States,12/10/2020,B.1.160,1,0.02,4475
United States,12/10/2020,B.1.620,0,0,4475
United States,12/10/2020,B.1.258,1,0.02,4475
United States,12/10/2020,B.1.221,0,0,4475
United States,12/10/2020,B.1.1.302,,,4475
United States,12/10/2020,B.1.1.277,,,4475
United States,12/10/2020,B.1.1.519,0,0,4475
United States,12/10/2020,B.1.367,,,4475
United States,12/10/2020,B.1.177,1,0.02,4475
United States,12/10/2020,Beta,0,0,4475
United States,12/10/2020,Alpha,0,0,4475
United States,12/10/2020,Gamma,0,0,4475
United States,12/10/2020,Delta,0,0,4475
United States,12/10/2020,Kappa,0,0,4475
United States,12/10/2020,Epsilon,8,0.18,4475
United States,12/10/2020,Eta,0,0,4475
United States,12/10/2020,Iota,0,0,4475
United States,12/10/2020,Lambda,0,0,4475
United States,12/10/2020,Mu,0,0,4475
United States,12/10/2020,S:677P.Pelican,0,0,4475
United States,12/10/2020,S:677H.Robin1,32,0.72,4475
United States,12/10/2020,others,4432,99.04,4475
United States,12/10/2020,non_who,4467,99.82,4475
Argentina,26/10/2020,B.1.160,,,102
Argentina,26/10/2020,B.1.620,,,102
Argentina,26/10/2020,B.1.258,0,0,102
Argentina,26/10/2020,B.1.221,,,102
Argentina,26/10/2020,B.1.1.302,,,102
Argentina,26/10/2020,B.1.1.277,,,102
Argentina,26/10/2020,B.1.1.519,0,0,102
Argentina,26/10/2020,B.1.367,,,102
Argentina,26/10/2020,B.1.177,,,102
Argentina,26/10/2020,Beta,0,0,102
Argentina,26/10/2020,Alpha,0,0,102
Argentina,26/10/2020,Gamma,0,0,102
Argentina,26/10/2020,Delta,0,0,102
Argentina,26/10/2020,Kappa,,,102
Argentina,26/10/2020,Epsilon,0,0,102
Argentina,26/10/2020,Eta,0,0,102
Argentina,26/10/2020,Iota,0,0,102
Argentina,26/10/2020,Lambda,0,0,102
Argentina,26/10/2020,Mu,0,0,102
Argentina,26/10/2020,S:677P.Pelican,,,102
Argentina,26/10/2020,S:677H.Robin1,,,102
Argentina,26/10/2020,others,102,100,102
Argentina,26/10/2020,non_who,102,100,102
Australia,26/10/2020,B.1.160,2,1.9,105
Australia,26/10/2020,B.1.620,,,105
Australia,26/10/2020,B.1.258,1,0.95,105
Australia,26/10/2020,B.1.221,0,0,105
Australia,26/10/2020,B.1.1.302,,,105
Australia,26/10/2020,B.1.1.277,,,105
Australia,26/10/2020,B.1.1.519,0,0,105
Australia,26/10/2020,B.1.367,,,105
Australia,26/10/2020,B.1.177,5,4.76,105
Australia,26/10/2020,Beta,0,0,105
Australia,26/10/2020,Alpha,0,0,105
Australia,26/10/2020,Gamma,0,0,105
Australia,26/10/2020,Delta,0,0,105
Australia,26/10/2020,Kappa,0,0,105
Australia,26/10/2020,Epsilon,0,0,105
Australia,26/10/2020,Eta,0,0,105
Australia,26/10/2020,Iota,0,0,105
Australia,26/10/2020,Lambda,0,0,105
Australia,26/10/2020,Mu,0,0,105
Australia,26/10/2020,S:677P.Pelican,0,0,105
Australia,26/10/2020,S:677H.Robin1,0,0,105
Australia,26/10/2020,others,97,92.39,105
Australia,26/10/2020,non_who,105,100,105
Austria,26/10/2020,B.1.160,11,13.1,84
Austria,26/10/2020,B.1.620,,,84
Austria,26/10/2020,B.1.258,7,8.33,84
Austria,26/10/2020,B.1.221,0,0,84
Austria,26/10/2020,B.1.1.302,,,84
Austria,26/10/2020,B.1.1.277,0,0,84
Austria,26/10/2020,B.1.1.519,,,84
Austria,26/10/2020,B.1.367,0,0,84
Austria,26/10/2020,B.1.177,9,10.71,84
Austria,26/10/2020,Beta,0,0,84
Austria,26/10/2020,Alpha,0,0,84
Austria,26/10/2020,Gamma,0,0,84
Austria,26/10/2020,Delta,0,0,84
Austria,26/10/2020,Kappa,0,0,84
Austria,26/10/2020,Epsilon,,,84
Austria,26/10/2020,Eta,0,0,84
Austria,26/10/2020,Iota,0,0,84
Austria,26/10/2020,Lambda,,,84
Austria,26/10/2020,Mu,0,0,84
Austria,26/10/2020,S:677P.Pelican,,,84
Austria,26/10/2020,S:677H.Robin1,,,84
Austria,26/10/2020,others,57,67.86,84
Austria,26/10/2020,non_who,84,100,84
Bahrain,26/10/2020,B.1.160,,,45
Bahrain,26/10/2020,B.1.620,,,45
Bahrain,26/10/2020,B.1.258,,,45
Bahrain,26/10/2020,B.1.221,,,45
Bahrain,26/10/2020,B.1.1.302,,,45
Bahrain,26/10/2020,B.1.1.277,,,45
Bahrain,26/10/2020,B.1.1.519,,,45
Bahrain,26/10/2020,B.1.367,,,45
Bahrain,26/10/2020,B.1.177,,,45
Bahrain,26/10/2020,Beta,0,0,45
Bahrain,26/10/2020,Alpha,0,0,45
Bahrain,26/10/2020,Gamma,0,0,45
Bahrain,26/10/2020,Delta,0,0,45
Bahrain,26/10/2020,Kappa,0,0,45
Bahrain,26/10/2020,Epsilon,,,45
Bahrain,26/10/2020,Eta,,,45
Bahrain,26/10/2020,Iota,,,45
Bahrain,26/10/2020,Lambda,,,45
Bahrain,26/10/2020,Mu,,,45
Bahrain,26/10/2020,S:677P.Pelican,,,45
Bahrain,26/10/2020,S:677H.Robin1,,,45
Bahrain,26/10/2020,others,45,100,45
Bahrain,26/10/2020,non_who,45,100,45
Belgium,26/10/2020,B.1.160,133,36.64,363
Belgium,26/10/2020,B.1.620,0,0,363
Belgium,26/10/2020,B.1.258,0,0,363
Belgium,26/10/2020,B.1.221,102,28.1,363
Belgium,26/10/2020,B.1.1.302,,,363
Belgium,26/10/2020,B.1.1.277,0,0,363
Belgium,26/10/2020,B.1.1.519,0,0,363
Belgium,26/10/2020,B.1.367,0,0,363
Belgium,26/10/2020,B.1.177,77,21.21,363
Belgium,26/10/2020,Beta,0,0,363
Belgium,26/10/2020,Alpha,0,0,363
Belgium,26/10/2020,Gamma,0,0,363
Belgium,26/10/2020,Delta,0,0,363
Belgium,26/10/2020,Kappa,0,0,363
Belgium,26/10/2020,Epsilon,0,0,363
Belgium,26/10/2020,Eta,0,0,363
Belgium,26/10/2020,Iota,0,0,363
Belgium,26/10/2020,Lambda,0,0,363
Belgium,26/10/2020,Mu,0,0,363
Belgium,26/10/2020,S:677P.Pelican,,,363
Belgium,26/10/2020,S:677H.Robin1,,,363
Belgium,26/10/2020,others,51,14.05,363
Belgium,26/10/2020,non_who,363,100,363
Brazil,26/10/2020,B.1.160,0,0,196
Brazil,26/10/2020,B.1.620,,,196
Brazil,26/10/2020,B.1.258,,,196
Brazil,26/10/2020,B.1.221,0,0,196
Brazil,26/10/2020,B.1.1.302,,,196
Brazil,26/10/2020,B.1.1.277,,,196
Brazil,26/10/2020,B.1.1.519,0,0,196
Brazil,26/10/2020,B.1.367,,,196
Brazil,26/10/2020,B.1.177,0,0,196
Brazil,26/10/2020,Beta,0,0,196
Brazil,26/10/2020,Alpha,0,0,196
Brazil,26/10/2020,Gamma,0,0,196
Brazil,26/10/2020,Delta,0,0,196
Brazil,26/10/2020,Kappa,,,196
Brazil,26/10/2020,Epsilon,,,196
Brazil,26/10/2020,Eta,0,0,196
Brazil,26/10/2020,Iota,,,196
Brazil,26/10/2020,Lambda,0,0,196
Brazil,26/10/2020,Mu,0,0,196
Brazil,26/10/2020,S:677P.Pelican,,,196
Brazil,26/10/2020,S:677H.Robin1,,,196
Brazil,26/10/2020,others,196,100,196
Brazil,26/10/2020,non_who,196,100,196
Canada,26/10/2020,B.1.160,33,3.27,1010
Canada,26/10/2020,B.1.620,0,0,1010
Canada,26/10/2020,B.1.258,1,0.1,1010
Canada,26/10/2020,B.1.221,1,0.1,1010
Canada,26/10/2020,B.1.1.302,,,1010
Canada,26/10/2020,B.1.1.277,,,1010
Canada,26/10/2020,B.1.1.519,0,0,1010
Canada,26/10/2020,B.1.367,,,1010
Canada,26/10/2020,B.1.177,8,0.79,1010
Canada,26/10/2020,Beta,0,0,1010
Canada,26/10/2020,Alpha,0,0,1010
Canada,26/10/2020,Gamma,0,0,1010
Canada,26/10/2020,Delta,0,0,1010
Canada,26/10/2020,Kappa,0,0,1010
Canada,26/10/2020,Epsilon,0,0,1010
Canada,26/10/2020,Eta,0,0,1010
Canada,26/10/2020,Iota,0,0,1010
Canada,26/10/2020,Lambda,0,0,1010
Canada,26/10/2020,Mu,0,0,1010
Canada,26/10/2020,S:677P.Pelican,0,0,1010
Canada,26/10/2020,S:677H.Robin1,0,0,1010
Canada,26/10/2020,others,967,95.74,1010
Canada,26/10/2020,non_who,1010,100,1010
Chile,26/10/2020,B.1.160,,,47
Chile,26/10/2020,B.1.620,,,47
Chile,26/10/2020,B.1.258,,,47
Chile,26/10/2020,B.1.221,,,47
Chile,26/10/2020,B.1.1.302,,,47
Chile,26/10/2020,B.1.1.277,,,47
Chile,26/10/2020,B.1.1.519,0,0,47
Chile,26/10/2020,B.1.367,,,47
Chile,26/10/2020,B.1.177,,,47
Chile,26/10/2020,Beta,0,0,47
Chile,26/10/2020,Alpha,0,0,47
Chile,26/10/2020,Gamma,0,0,47
Chile,26/10/2020,Delta,0,0,47
Chile,26/10/2020,Kappa,,,47
Chile,26/10/2020,Epsilon,0,0,47
Chile,26/10/2020,Eta,,,47
Chile,26/10/2020,Iota,0,0,47
Chile,26/10/2020,Lambda,0,0,47
Chile,26/10/2020,Mu,0,0,47
Chile,26/10/2020,S:677P.Pelican,0,0,47
Chile,26/10/2020,S:677H.Robin1,,,47
Chile,26/10/2020,others,47,100,47
Chile,26/10/2020,non_who,47,100,47
Czechia,26/10/2020,B.1.160,1,1.67,60
Czechia,26/10/2020,B.1.620,0,0,60
Czechia,26/10/2020,B.1.258,49,81.67,60
Czechia,26/10/2020,B.1.221,1,1.67,60
Czechia,26/10/2020,B.1.1.302,,,60
Czechia,26/10/2020,B.1.1.277,0,0,60
Czechia,26/10/2020,B.1.1.519,,,60
Czechia,26/10/2020,B.1.367,,,60
Czechia,26/10/2020,B.1.177,0,0,60
Czechia,26/10/2020,Beta,0,0,60
Czechia,26/10/2020,Alpha,0,0,60
Czechia,26/10/2020,Gamma,0,0,60
Czechia,26/10/2020,Delta,0,0,60
Czechia,26/10/2020,Kappa,0,0,60
Czechia,26/10/2020,Epsilon,,,60
Czechia,26/10/2020,Eta,0,0,60
Czechia,26/10/2020,Iota,,,60
Czechia,26/10/2020,Lambda,,,60
Czechia,26/10/2020,Mu,0,0,60
Czechia,26/10/2020,S:677P.Pelican,,,60
Czechia,26/10/2020,S:677H.Robin1,,,60
Czechia,26/10/2020,others,9,14.99,60
Czechia,26/10/2020,non_who,60,100,60
Denmark,26/10/2020,B.1.160,283,18.22,1553
Denmark,26/10/2020,B.1.620,,,1553
Denmark,26/10/2020,B.1.258,230,14.81,1553
Denmark,26/10/2020,B.1.221,54,3.48,1553
Denmark,26/10/2020,B.1.1.302,1,0.06,1553
Denmark,26/10/2020,B.1.1.277,59,3.8,1553
Denmark,26/10/2020,B.1.1.519,0,0,1553
Denmark,26/10/2020,B.1.367,0,0,1553
Denmark,26/10/2020,B.1.177,327,21.06,1553
Denmark,26/10/2020,Beta,0,0,1553
Denmark,26/10/2020,Alpha,0,0,1553
Denmark,26/10/2020,Gamma,0,0,1553
Denmark,26/10/2020,Delta,0,0,1553
Denmark,26/10/2020,Kappa,0,0,1553
Denmark,26/10/2020,Epsilon,0,0,1553
Denmark,26/10/2020,Eta,0,0,1553
Denmark,26/10/2020,Iota,0,0,1553
Denmark,26/10/2020,Lambda,0,0,1553
Denmark,26/10/2020,Mu,0,0,1553
Denmark,26/10/2020,S:677P.Pelican,0,0,1553
Denmark,26/10/2020,S:677H.Robin1,,,1553
Denmark,26/10/2020,others,599,38.57,1553
Denmark,26/10/2020,non_who,1553,100,1553
Finland,26/10/2020,B.1.160,14,14.29,98
Finland,26/10/2020,B.1.620,0,0,98
Finland,26/10/2020,B.1.258,0,0,98
Finland,26/10/2020,B.1.221,0,0,98
Finland,26/10/2020,B.1.1.302,0,0,98
Finland,26/10/2020,B.1.1.277,0,0,98
Finland,26/10/2020,B.1.1.519,0,0,98
Finland,26/10/2020,B.1.367,,,98
Finland,26/10/2020,B.1.177,1,1.02,98
Finland,26/10/2020,Beta,0,0,98
Finland,26/10/2020,Alpha,0,0,98
Finland,26/10/2020,Gamma,0,0,98
Finland,26/10/2020,Delta,0,0,98
Finland,26/10/2020,Kappa,0,0,98
Finland,26/10/2020,Epsilon,0,0,98
Finland,26/10/2020,Eta,0,0,98
Finland,26/10/2020,Iota,,,98
Finland,26/10/2020,Lambda,,,98
Finland,26/10/2020,Mu,0,0,98
Finland,26/10/2020,S:677P.Pelican,,,98
Finland,26/10/2020,S:677H.Robin1,,,98
Finland,26/10/2020,others,83,84.69,98
Finland,26/10/2020,non_who,98,100,98
France,26/10/2020,B.1.160,299,46.57,642
France,26/10/2020,B.1.620,0,0,642
France,26/10/2020,B.1.258,13,2.02,642
France,26/10/2020,B.1.221,1,0.16,642
France,26/10/2020,B.1.1.302,,,642
France,26/10/2020,B.1.1.277,0,0,642
France,26/10/2020,B.1.1.519,0,0,642
France,26/10/2020,B.1.367,14,2.18,642
France,26/10/2020,B.1.177,90,14.02,642
France,26/10/2020,Beta,0,0,642
France,26/10/2020,Alpha,2,0.31,642
France,26/10/2020,Gamma,0,0,642
France,26/10/2020,Delta,0,0,642
France,26/10/2020,Kappa,0,0,642
France,26/10/2020,Epsilon,0,0,642
France,26/10/2020,Eta,0,0,642
France,26/10/2020,Iota,0,0,642
France,26/10/2020,Lambda,0,0,642
France,26/10/2020,Mu,0,0,642
France,26/10/2020,S:677P.Pelican,,,642
France,26/10/2020,S:677H.Robin1,,,642
France,26/10/2020,others,223,34.74,642
France,26/10/2020,non_who,640,99.69,642
Germany,26/10/2020,B.1.160,23,6.55,351
Germany,26/10/2020,B.1.620,0,0,351
Germany,26/10/2020,B.1.258,36,10.26,351
Germany,26/10/2020,B.1.221,49,13.96,351
Germany,26/10/2020,B.1.1.302,,,351
Germany,26/10/2020,B.1.1.277,2,0.57,351
Germany,26/10/2020,B.1.1.519,0,0,351
Germany,26/10/2020,B.1.367,0,0,351
Germany,26/10/2020,B.1.177,61,17.38,351
Germany,26/10/2020,Beta,0,0,351
Germany,26/10/2020,Alpha,0,0,351
Germany,26/10/2020,Gamma,0,0,351
Germany,26/10/2020,Delta,0,0,351
Germany,26/10/2020,Kappa,0,0,351
Germany,26/10/2020,Epsilon,0,0,351
Germany,26/10/2020,Eta,0,0,351
Germany,26/10/2020,Iota,0,0,351
Germany,26/10/2020,Lambda,0,0,351
Germany,26/10/2020,Mu,0,0,351
Germany,26/10/2020,S:677P.Pelican,,,351
Germany,26/10/2020,S:677H.Robin1,,,351
Germany,26/10/2020,others,180,51.28,351
Germany,26/10/2020,non_who,351,100,351
Guatemala,26/10/2020,B.1.160,,,31
Guatemala,26/10/2020,B.1.620,,,31
Guatemala,26/10/2020,B.1.258,,,31
Guatemala,26/10/2020,B.1.221,,,31
Guatemala,26/10/2020,B.1.1.302,,,31
Guatemala,26/10/2020,B.1.1.277,,,31
Guatemala,26/10/2020,B.1.1.519,0,0,31
Guatemala,26/10/2020,B.1.367,,,31
Guatemala,26/10/2020,B.1.177,,,31
Guatemala,26/10/2020,Beta,0,0,31
Guatemala,26/10/2020,Alpha,0,0,31
Guatemala,26/10/2020,Gamma,0,0,31
Guatemala,26/10/2020,Delta,0,0,31
Guatemala,26/10/2020,Kappa,,,31
Guatemala,26/10/2020,Epsilon,0,0,31
Guatemala,26/10/2020,Eta,,,31
Guatemala,26/10/2020,Iota,0,0,31
Guatemala,26/10/2020,Lambda,0,0,31
Guatemala,26/10/2020,Mu,0,0,31
Guatemala,26/10/2020,S:677P.Pelican,0,0,31
Guatemala,26/10/2020,S:677H.Robin1,,,31
Guatemala,26/10/2020,others,31,100,31
Guatemala,26/10/2020,non_who,31,100,31
Iceland,26/10/2020,B.1.160,2,0.24,826
Iceland,26/10/2020,B.1.620,,,826
Iceland,26/10/2020,B.1.258,43,5.21,826
Iceland,26/10/2020,B.1.221,3,0.36,826
Iceland,26/10/2020,B.1.1.302,,,826
Iceland,26/10/2020,B.1.1.277,10,1.21,826
Iceland,26/10/2020,B.1.1.519,0,0,826
Iceland,26/10/2020,B.1.367,0,0,826
Iceland,26/10/2020,B.1.177,707,85.59,826
Iceland,26/10/2020,Beta,0,0,826
Iceland,26/10/2020,Alpha,0,0,826
Iceland,26/10/2020,Gamma,0,0,826
Iceland,26/10/2020,Delta,0,0,826
Iceland,26/10/2020,Kappa,,,826
Iceland,26/10/2020,Epsilon,,,826
Iceland,26/10/2020,Eta,0,0,826
Iceland,26/10/2020,Iota,0,0,826
Iceland,26/10/2020,Lambda,,,826
Iceland,26/10/2020,Mu,,,826
Iceland,26/10/2020,S:677P.Pelican,,,826
Iceland,26/10/2020,S:677H.Robin1,,,826
Iceland,26/10/2020,others,61,7.39,826
Iceland,26/10/2020,non_who,826,100,826
India,26/10/2020,B.1.160,0,0,293
India,26/10/2020,B.1.620,0,0,293
India,26/10/2020,B.1.258,0,0,293
India,26/10/2020,B.1.221,,,293
India,26/10/2020,B.1.1.302,,,293
India,26/10/2020,B.1.1.277,,,293
India,26/10/2020,B.1.1.519,,,293
India,26/10/2020,B.1.367,,,293
India,26/10/2020,B.1.177,0,0,293
India,26/10/2020,Beta,0,0,293
India,26/10/2020,Alpha,1,0.34,293
India,26/10/2020,Gamma,0,0,293
India,26/10/2020,Delta,2,0.68,293
India,26/10/2020,Kappa,0,0,293
India,26/10/2020,Epsilon,0,0,293
India,26/10/2020,Eta,0,0,293
India,26/10/2020,Iota,0,0,293
India,26/10/2020,Lambda,,,293
India,26/10/2020,Mu,,,293
India,26/10/2020,S:677P.Pelican,0,0,293
India,26/10/2020,S:677H.Robin1,,,293
India,26/10/2020,others,290,98.98,293
India,26/10/2020,non_who,290,98.98,293
Indonesia,26/10/2020,B.1.160,,,42
Indonesia,26/10/2020,B.1.620,0,0,42
Indonesia,26/10/2020,B.1.258,,,42
Indonesia,26/10/2020,B.1.221,,,42
Indonesia,26/10/2020,B.1.1.302,,,42
Indonesia,26/10/2020,B.1.1.277,,,42
Indonesia,26/10/2020,B.1.1.519,,,42
Indonesia,26/10/2020,B.1.367,,,42
Indonesia,26/10/2020,B.1.177,0,0,42
Indonesia,26/10/2020,Beta,0,0,42
Indonesia,26/10/2020,Alpha,0,0,42
Indonesia,26/10/2020,Gamma,,,42
Indonesia,26/10/2020,Delta,0,0,42
Indonesia,26/10/2020,Kappa,0,0,42
Indonesia,26/10/2020,Epsilon,,,42
Indonesia,26/10/2020,Eta,0,0,42
Indonesia,26/10/2020,Iota,,,42
Indonesia,26/10/2020,Lambda,,,42
Indonesia,26/10/2020,Mu,,,42
Indonesia,26/10/2020,S:677P.Pelican,,,42
Indonesia,26/10/2020,S:677H.Robin1,,,42
Indonesia,26/10/2020,others,42,100,42
Indonesia,26/10/2020,non_who,42,100,42
Ireland,26/10/2020,B.1.160,1,1,100
Ireland,26/10/2020,B.1.620,0,0,100
Ireland,26/10/2020,B.1.258,9,9,100
Ireland,26/10/2020,B.1.221,0,0,100
Ireland,26/10/2020,B.1.1.302,,,100
Ireland,26/10/2020,B.1.1.277,,,100
Ireland,26/10/2020,B.1.1.519,,,100
Ireland,26/10/2020,B.1.367,1,1,100
Ireland,26/10/2020,B.1.177,77,77,100
Ireland,26/10/2020,Beta,0,0,100
Ireland,26/10/2020,Alpha,0,0,100
Ireland,26/10/2020,Gamma,0,0,100
Ireland,26/10/2020,Delta,0,0,100
Ireland,26/10/2020,Kappa,0,0,100
Ireland,26/10/2020,Epsilon,0,0,100
Ireland,26/10/2020,Eta,0,0,100
Ireland,26/10/2020,Iota,0,0,100
Ireland,26/10/2020,Lambda,0,0,100
Ireland,26/10/2020,Mu,0,0,100
Ireland,26/10/2020,S:677P.Pelican,,,100
Ireland,26/10/2020,S:677H.Robin1,,,100
Ireland,26/10/2020,others,12,12,100
Ireland,26/10/2020,non_who,100,100,100
Italy,26/10/2020,B.1.160,8,4.73,169
Italy,26/10/2020,B.1.620,0,0,169
Italy,26/10/2020,B.1.258,5,2.96,169
Italy,26/10/2020,B.1.221,1,0.59,169
Italy,26/10/2020,B.1.1.302,,,169
Italy,26/10/2020,B.1.1.277,1,0.59,169
Italy,26/10/2020,B.1.1.519,0,0,169
Italy,26/10/2020,B.1.367,3,1.78,169
Italy,26/10/2020,B.1.177,108,63.91,169
Italy,26/10/2020,Beta,0,0,169
Italy,26/10/2020,Alpha,3,1.78,169
Italy,26/10/2020,Gamma,0,0,169
Italy,26/10/2020,Delta,0,0,169
Italy,26/10/2020,Kappa,0,0,169
Italy,26/10/2020,Epsilon,0,0,169
Italy,26/10/2020,Eta,0,0,169
Italy,26/10/2020,Iota,0,0,169
Italy,26/10/2020,Lambda,0,0,169
Italy,26/10/2020,Mu,0,0,169
Italy,26/10/2020,S:677P.Pelican,,,169
Italy,26/10/2020,S:677H.Robin1,,,169
Italy,26/10/2020,others,40,23.66,169
Italy,26/10/2020,non_who,166,98.22,169
Japan,26/10/2020,B.1.160,1,0.15,666
Japan,26/10/2020,B.1.620,,,666
Japan,26/10/2020,B.1.258,3,0.45,666
Japan,26/10/2020,B.1.221,0,0,666
Japan,26/10/2020,B.1.1.302,0,0,666
Japan,26/10/2020,B.1.1.277,0,0,666
Japan,26/10/2020,B.1.1.519,0,0,666
Japan,26/10/2020,B.1.367,,,666
Japan,26/10/2020,B.1.177,4,0.6,666
Japan,26/10/2020,Beta,0,0,666
Japan,26/10/2020,Alpha,0,0,666
Japan,26/10/2020,Gamma,0,0,666
Japan,26/10/2020,Delta,0,0,666
Japan,26/10/2020,Kappa,0,0,666
Japan,26/10/2020,Epsilon,0,0,666
Japan,26/10/2020,Eta,0,0,666
Japan,26/10/2020,Iota,0,0,666
Japan,26/10/2020,Lambda,0,0,666
Japan,26/10/2020,Mu,0,0,666
Japan,26/10/2020,S:677P.Pelican,,,666
Japan,26/10/2020,S:677H.Robin1,0,0,666
Japan,26/10/2020,others,658,98.8,666
Japan,26/10/2020,non_who,666,100,666
Jordan,26/10/2020,B.1.160,,,90
Jordan,26/10/2020,B.1.620,,,90
Jordan,26/10/2020,B.1.258,,,90
Jordan,26/10/2020,B.1.221,,,90
Jordan,26/10/2020,B.1.1.302,,,90
Jordan,26/10/2020,B.1.1.277,,,90
Jordan,26/10/2020,B.1.1.519,,,90
Jordan,26/10/2020,B.1.367,,,90
Jordan,26/10/2020,B.1.177,,,90
Jordan,26/10/2020,Beta,0,0,90
Jordan,26/10/2020,Alpha,0,0,90
Jordan,26/10/2020,Gamma,0,0,90
Jordan,26/10/2020,Delta,0,0,90
Jordan,26/10/2020,Kappa,0,0,90
Jordan,26/10/2020,Epsilon,,,90
Jordan,26/10/2020,Eta,0,0,90
Jordan,26/10/2020,Iota,,,90
Jordan,26/10/2020,Lambda,,,90
Jordan,26/10/2020,Mu,,,90
Jordan,26/10/2020,S:677P.Pelican,,,90
Jordan,26/10/2020,S:677H.Robin1,,,90
Jordan,26/10/2020,others,90,100,90
Jordan,26/10/2020,non_who,90,100,90
Kenya,26/10/2020,B.1.160,1,0.96,104
Kenya,26/10/2020,B.1.620,,,104
Kenya,26/10/2020,B.1.258,,,104
Kenya,26/10/2020,B.1.221,,,104
Kenya,26/10/2020,B.1.1.302,,,104
Kenya,26/10/2020,B.1.1.277,,,104
Kenya,26/10/2020,B.1.1.519,,,104
Kenya,26/10/2020,B.1.367,,,104
Kenya,26/10/2020,B.1.177,0,0,104
Kenya,26/10/2020,Beta,0,0,104
Kenya,26/10/2020,Alpha,0,0,104
Kenya,26/10/2020,Gamma,,,104
Kenya,26/10/2020,Delta,0,0,104
Kenya,26/10/2020,Kappa,0,0,104
Kenya,26/10/2020,Epsilon,,,104
Kenya,26/10/2020,Eta,0,0,104
Kenya,26/10/2020,Iota,,,104
Kenya,26/10/2020,Lambda,,,104
Kenya,26/10/2020,Mu,,,104
Kenya,26/10/2020,S:677P.Pelican,,,104
Kenya,26/10/2020,S:677H.Robin1,,,104
Kenya,26/10/2020,others,103,99.04,104
Kenya,26/10/2020,non_who,104,100,104
Luxembourg,26/10/2020,B.1.160,139,35.28,394
Luxembourg,26/10/2020,B.1.620,0,0,394
Luxembourg,26/10/2020,B.1.258,6,1.52,394
Luxembourg,26/10/2020,B.1.221,113,28.68,394
Luxembourg,26/10/2020,B.1.1.302,,,394
Luxembourg,26/10/2020,B.1.1.277,,,394
Luxembourg,26/10/2020,B.1.1.519,0,0,394
Luxembourg,26/10/2020,B.1.367,,,394
Luxembourg,26/10/2020,B.1.177,77,19.54,394
Luxembourg,26/10/2020,Beta,0,0,394
Luxembourg,26/10/2020,Alpha,0,0,394
Luxembourg,26/10/2020,Gamma,0,0,394
Luxembourg,26/10/2020,Delta,0,0,394
Luxembourg,26/10/2020,Kappa,0,0,394
Luxembourg,26/10/2020,Epsilon,0,0,394
Luxembourg,26/10/2020,Eta,0,0,394
Luxembourg,26/10/2020,Iota,,,394
Luxembourg,26/10/2020,Lambda,,,394
Luxembourg,26/10/2020,Mu,0,0,394
Luxembourg,26/10/2020,S:677P.Pelican,,,394
Luxembourg,26/10/2020,S:677H.Robin1,,,394
Luxembourg,26/10/2020,others,59,14.98,394
Luxembourg,26/10/2020,non_who,394,100,394
Malaysia,26/10/2020,B.1.160,,,34
Malaysia,26/10/2020,B.1.620,,,34
Malaysia,26/10/2020,B.1.258,,,34
Malaysia,26/10/2020,B.1.221,,,34
Malaysia,26/10/2020,B.1.1.302,,,34
Malaysia,26/10/2020,B.1.1.277,,,34
Malaysia,26/10/2020,B.1.1.519,,,34
Malaysia,26/10/2020,B.1.367,,,34
Malaysia,26/10/2020,B.1.177,0,0,34
Malaysia,26/10/2020,Beta,0,0,34
Malaysia,26/10/2020,Alpha,0,0,34
Malaysia,26/10/2020,Gamma,,,34
Malaysia,26/10/2020,Delta,0,0,34
Malaysia,26/10/2020,Kappa,0,0,34
Malaysia,26/10/2020,Epsilon,,,34
Malaysia,26/10/2020,Eta,0,0,34
Malaysia,26/10/2020,Iota,,,34
Malaysia,26/10/2020,Lambda,,,34
Malaysia,26/10/2020,Mu,,,34
Malaysia,26/10/2020,S:677P.Pelican,,,34
Malaysia,26/10/2020,S:677H.Robin1,,,34
Malaysia,26/10/2020,others,34,100,34
Malaysia,26/10/2020,non_who,34,100,34
Mexico,26/10/2020,B.1.160,,,90
Mexico,26/10/2020,B.1.620,,,90
Mexico,26/10/2020,B.1.258,0,0,90
Mexico,26/10/2020,B.1.221,,,90
Mexico,26/10/2020,B.1.1.302,,,90
Mexico,26/10/2020,B.1.1.277,,,90
Mexico,26/10/2020,B.1.1.519,1,1.11,90
Mexico,26/10/2020,B.1.367,,,90
Mexico,26/10/2020,B.1.177,0,0,90
Mexico,26/10/2020,Beta,0,0,90
Mexico,26/10/2020,Alpha,0,0,90
Mexico,26/10/2020,Gamma,0,0,90
Mexico,26/10/2020,Delta,0,0,90
Mexico,26/10/2020,Kappa,0,0,90
Mexico,26/10/2020,Epsilon,0,0,90
Mexico,26/10/2020,Eta,,,90
Mexico,26/10/2020,Iota,0,0,90
Mexico,26/10/2020,Lambda,0,0,90
Mexico,26/10/2020,Mu,0,0,90
Mexico,26/10/2020,S:677P.Pelican,0,0,90
Mexico,26/10/2020,S:677H.Robin1,0,0,90
Mexico,26/10/2020,others,89,98.89,90
Mexico,26/10/2020,non_who,90,100,90
Netherlands,26/10/2020,B.1.160,54,12.41,435
Netherlands,26/10/2020,B.1.620,0,0,435
